,Unnamed: 0,Price,ID,BRS,HAUNT,Wearables,Date
2581,581,550.0,5747,521,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
1104,104,405.0,2716,507,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
3204,204,2100.0,7144,541,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
1105,105,445.0,2716,507,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
2580,580,3000.0,5747,521,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
4320,320,350.0,9313,493,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
158,158,899.0,448,508,1,"[78, 0, 117, 77, 79, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
231,231,300.0,741,402,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
2472,472,360.0,5532,418,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
4161,161,599.0,8926,519,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
3800,800,900.0,8273,523,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
2554,554,299.0,5709,481,1,"[0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
1169,169,555.0,2802,517,1,"[78, 0, 117, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
2234,234,368.0,5061,494,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
4266,266,555.0,9145,516,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
3338,338,2599.0000000000005,7432,543,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
1519,519,400.0,3512,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
2792,792,800.0,6146,521,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
3801,801,348.0,8275,361,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
4240,240,7750.000000000001,9106,547,1,"[22, 0, 0, 104, 44, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
1090,90,600.0,2699,511,1,"[22, 18, 36, 42, 44, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
1636,636,1895.0,3805,539,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
657,657,290.0,1715,460,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
2,2,10800.0,35,554,1,"[28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
24,24,1300.0,101,531,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
3579,579,270.0,7913,488,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
553,553,399.0,1459,508,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
3580,580,295.0,7913,488,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
12,12,725.0,86,507,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
667,667,12200.0,1743,565,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
3610,610,825.0,7992,514,1,"[91, 0, 0, 90, 123, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
970,970,750.0,2402,518,1,"[37, 0, 36, 87, 38, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-18
2572,572,1200.0,5732,522,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
2659,659,390.0,5901,365,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
3708,708,300.0,8100,477,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
236,236,385.0,750,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
1940,940,3888.0,4436,538,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
8,8,45000.0,67,569,1,"[0, 0, 0, 94, 89, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
1552,552,1650.0,3594,534,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
773,773,555.0,1987,521,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
3793,793,295.0,8261,505,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
2783,783,350.0,6126,496,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
1064,64,250.0,2671,505,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
1684,684,349.0,3904,504,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
4269,269,450.0,9160,508,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
1919,919,290.0,4413,480,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
1523,523,345.0,3514,481,1,"[0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
4167,167,410.0,8945,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
2601,601,274.0,5780,451,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
4090,90,420.0,8793,464,1,"[37, 0, 36, 67, 38, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
4280,280,450.0,9176,519,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
1102,102,425.0,2715,512,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
1841,841,1100.0,4240,531,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
228,228,279.0,737,426,1,"[19, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
2494,494,289.0,5605,469,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
1091,91,795.0,2699,511,1,"[22, 18, 36, 42, 44, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
3663,663,299.0,8054,441,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-19
2910,910,1880.0,6380,530,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
3270,270,297.0,7356,432,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
3349,349,379.0,7452,504,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
2851,851,2999.0000000000005,6260,548,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
2828,828,1899.0,6224,530,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
2016,16,350.0,4573,485,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
2495,495,319.0,5606,496,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
1065,65,339.0,2671,505,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
2629,629,500.0,5858,521,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
38,38,399.0,116,482,1,"[68, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
3,3,1100.0,36,471,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
1800,800,449.0,4130,513,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
1915,915,498.0,4395,519,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
689,689,1449.0,1775,534,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
3910,910,389.0,8486,506,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-20
1701,701,3500.0,3928,493,1,"[0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
4229,229,389.0,9080,501,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
3267,267,399.0,7338,478,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
2621,621,800.0,5796,534,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
3427,427,311.0,7636,495,1,"[68, 0, 0, 67, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
592,592,519.0,1543,519,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
1702,702,380.0,3928,493,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
3955,955,290.0,8558,474,1,"[0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
3958,958,1990.0,8568,538,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
3581,581,295.0,7913,488,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
380,380,460.0,1150,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
2635,635,525.0,5863,510,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
4611,611,300.0,9830,487,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
4415,415,420.0,9468,516,1,"[0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
159,159,525.0,453,512,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
1033,33,300.0,2596,485,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
6,6,999.0,46,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
3727,727,5999.0,8121,551,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
2014,14,310.0,4569,463,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
2622,622,899.0,5796,534,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
2692,692,900.0,5949,529,1,"[0, 0, 0, 0, 76, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
4042,42,349.0,8748,510,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
3884,884,350.0,8436,495,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
906,906,350.0,2291,464,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
3555,555,350.0,7879,483,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
1103,103,459.0,2715,512,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
4048,48,319.0,8750,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-21
2677,677,1800.0,5931,542,1,"[95, 0, 117, 87, 69, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
3350,350,360.0,7452,504,1,"[0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1598,598,300.0,3701,487,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
608,608,388.0,1569,477,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1582,582,340.0,3667,499,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1193,193,1635.0,2834,534,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
2678,678,2790.0,5931,542,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
3497,497,1015.0,7717,532,1,"[0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
2958,958,500.0,6475,521,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
2536,536,1499.0,5686,514,1,"[102, 18, 0, 101, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
3925,925,1000.0,8518,527,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
967,967,750.0,2399,529,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
2685,685,290.0,5937,462,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
2129,129,300.0,4808,489,1,"[0, 0, 0, 60, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
462,462,350.0,1279,483,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
2481,481,2500.0,5560,540,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
907,907,290.0,2291,464,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1221,221,280.0,2871,497,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
4012,12,375.0,8702,499,1,"[0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1037,37,350.0,2610,499,1,"[0, 0, 0, 0, 3, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
3358,358,300.0,7469,482,1,"[2, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
4355,355,449.0,9359,510,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
3067,67,300.0,6770,477,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
789,789,599.0,2034,527,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
3540,540,25000.0,7848,563,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
732,732,499.0,1879,525,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1350,350,300.0,3087,496,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1569,569,269.0,3638,430,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1431,431,350.0,3274,504,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
2316,316,400.0,5271,511,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
2904,904,444.0,6372,514,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1359,359,250.0,3120,490,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
4172,172,884.0,8951,437,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
731,731,444.0,1878,512,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
4656,656,250.0,9939,505,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
1361,361,250.0,3121,508,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-22
850,850,2500.0,2195,543,1,"[0, 0, 0, 10, 76, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
3162,162,1098.0,7066,536,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
1410,410,250.0,3241,500,1,"[5, 0, 0, 4, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
1411,411,329.0,3241,500,1,"[5, 0, 0, 4, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
1958,958,24000.0,4479,560,1,"[85, 0, 0, 84, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
1222,222,298.0,2871,497,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
1223,223,14000.0,2871,497,1,"[0, 13, 0, 0, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
1801,801,410.0,4130,513,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
2680,680,490.0,5933,515,1,"[78, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
1760,760,3500.0,4090,510,1,"[22, 0, 0, 94, 83, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
1041,41,280.0,2613,485,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
3287,287,312.0,7367,424,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
2093,93,329.0,4727,480,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
2198,198,425.0,4937,515,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
4655,655,399.0,9938,498,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
640,640,320.0,1668,493,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
921,921,399.0,2351,511,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
2579,579,700.0,5745,456,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
1248,248,469.0,2894,517,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
3323,323,370.0,7407,493,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
122,122,489.0,319,521,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
3803,803,325.0,8276,488,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
4533,533,325.0,9736,477,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
3015,15,600.0,6589,527,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
4519,519,479.0,9682,514,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
932,932,289.0,2357,474,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
2775,775,549.0,6110,524,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
616,616,7900.0,1585,555,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
3003,3,369.0,6577,507,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
163,163,450.0,480,511,1,"[0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
2774,774,477.0,6110,524,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
3428,428,349.0,7636,495,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
733,733,585.0,1879,525,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
75,75,450.0,220,502,1,"[0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
928,928,499.0,2354,525,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
602,602,34000.0,1549,569,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-23
4646,646,425.0,9887,488,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
3612,612,309.0,7997,443,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
4072,72,275.0,8776,491,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
4043,43,420.0,8748,510,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
1951,951,1400.0,4453,537,1,"[81, 0, 0, 80, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
1258,258,315.0,2907,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
1624,624,1100.0,3764,537,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
2482,482,3000.0,5560,540,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
2496,496,450.0,5606,496,1,"[2, 0, 117, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
4404,404,699.0,9458,514,1,"[37, 0, 66, 90, 6, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
1803,803,444.0,4156,513,1,"[0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
73,73,500.0,218,500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
4049,49,379.0,8750,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
61,61,18500.0,181,557,1,"[125, 0, 0, 124, 29, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
262,262,2475.0000000000005,814,541,1,"[0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
129,129,290.0,364,441,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
1367,367,479.0,3129,493,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
2282,282,469.0,5157,515,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
790,790,749.0,2034,527,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
2982,982,1499.0,6541,534,1,"[0, 0, 66, 60, 76, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-03-24
