,Date,Price,market_cap,total_volume
251,2021-05-23 00:00:00+00:00,1.0855546498695523,41891296.708308026,47329314.86323128
252,2021-05-24 00:00:00+00:00,1.0434302676700282,38508048.69503765,50278390.61773598
253,2021-05-25 00:00:00+00:00,1.0769021575550608,39985452.99065118,42868509.995846525
254,2021-05-26 00:00:00+00:00,1.0766628209982918,40198638.43285465,43778390.21184433
255,2021-05-27 00:00:00+00:00,1.1321321272056188,43311403.13845274,51656092.382411376
256,2021-05-28 00:00:00+00:00,1.1556530685798323,45718462.72249515,60152661.13131989
257,2021-05-29 00:00:00+00:00,1.1148587262761882,42947246.28031144,38950790.82406771
258,2021-05-30 00:00:00+00:00,1.0781404990797396,41311901.13584942,40119044.4596656
259,2021-05-31 00:00:00+00:00,1.0803621540329382,41012291.055003546,32864902.563892476
260,2021-06-01 00:00:00+00:00,1.094440553173917,41304187.8789376,34344541.860765524
261,2021-06-02 00:00:00+00:00,1.067634766959828,40208920.265684165,28563349.748340823
262,2021-06-03 00:00:00+00:00,1.0675657809585453,40151662.03394576,27757618.80484601
263,2021-06-04 00:00:00+00:00,1.0777474192916787,40670537.81893496,27772658.82734155
264,2021-06-05 00:00:00+00:00,1.0573426164900497,39526940.3558748,33254234.97435398
265,2021-06-06 00:00:00+00:00,1.0403467614367434,38523982.52593687,21305387.788815398
266,2021-06-07 00:00:00+00:00,1.0432245719704092,38692791.80712535,18423724.33679801
267,2021-06-08 00:00:00+00:00,1.023293238207739,37936292.103324205,20016667.441643298
268,2021-06-09 00:00:00+00:00,1.0305867894174303,37234961.28703367,24916640.2676654
269,2021-06-10 00:00:00+00:00,1.0447482846363525,38509221.48253797,26047727.500369247
270,2021-06-11 00:00:00+00:00,1.0266588286279177,37988448.66777568,20105005.79352601
271,2021-06-12 00:00:00+00:00,1.069099082932121,40273810.26116373,36907676.93204459
272,2021-06-13 00:00:00+00:00,1.0469896612999785,38865654.88324772,22733947.227911647
273,2021-06-14 00:00:00+00:00,1.0521754813386126,38638604.34052271,21124133.35159313
274,2021-06-15 00:00:00+00:00,1.0649232689465626,39682094.60557956,24363319.622852948
275,2021-06-16 00:00:00+00:00,1.060950662524908,39676075.84721021,18865875.15146718
276,2021-06-17 00:00:00+00:00,1.0439809107749272,38598707.79496534,15342758.99153445
277,2021-06-18 00:00:00+00:00,1.0558715220764865,39042777.57314701,16844757.868687242
278,2021-06-19 00:00:00+00:00,1.0293587258357575,37860644.56228001,17121867.39318017
279,2021-06-20 00:00:00+00:00,1.025081745390277,37550429.05107234,16153795.6746864
280,2021-06-21 00:00:00+00:00,1.0355231822806128,37708940.90790416,18163599.00402536
281,2021-06-22 00:00:00+00:00,0.9489264527763946,33877162.376684755,27355364.84723125
282,2021-06-23 00:00:00+00:00,0.943773918038834,32428465.966750767,41198722.76889199
283,2021-06-24 00:00:00+00:00,0.9867102251586224,34669236.11877468,21610386.06205056
284,2021-06-25 00:00:00+00:00,0.9726667374771092,34049450.13980342,16071559.386761967
285,2021-06-26 00:00:00+00:00,0.9582384686842176,33320793.518432844,17745835.915796354
286,2021-06-27 00:00:00+00:00,0.959186375371296,33092298.471513595,19914465.43566896
287,2021-06-28 00:00:00+00:00,0.9605461374272292,33302717.150293067,19304714.34502764
288,2021-06-29 00:00:00+00:00,0.9571919501710072,33308990.2739012,17828314.6551222
289,2021-06-30 00:00:00+00:00,0.9598855762857464,33533384.850721445,14102035.30467816
290,2021-07-01 00:00:00+00:00,0.9727242392077424,33984981.50625344,15878826.357794715
291,2021-07-02 00:00:00+00:00,0.9754899573749378,34225722.14835948,17727858.947643485
292,2021-07-03 00:00:00+00:00,0.9881869001629688,34695275.81651096,21946651.871181548
293,2021-07-04 00:00:00+00:00,0.9701991868295292,34168645.34625181,12515018.19969437
294,2021-07-05 00:00:00+00:00,0.979193631873008,34796303.91893927,14644633.180748282
295,2021-07-06 00:00:00+00:00,0.9722163361728636,34547818.979191735,13142756.62844466
296,2021-07-07 00:00:00+00:00,1.0049951773749135,35951704.40002384,21169532.24522236
297,2021-07-08 00:00:00+00:00,1.0384984294630506,38571900.97588515,30993426.834121555
298,2021-07-09 00:00:00+00:00,1.010741950316865,36630688.502706975,20136540.932347924
299,2021-07-10 00:00:00+00:00,1.021592782768744,36984848.16586504,15862901.497911768
300,2021-07-11 00:00:00+00:00,1.034470691306349,37983054.18002231,17603954.561877176
301,2021-07-12 00:00:00+00:00,1.035174843050465,38461192.75467909,18441060.7193877
302,2021-07-13 00:00:00+00:00,1.0107923192149668,36874586.214669496,14164384.43356837
303,2021-07-14 00:00:00+00:00,1.0359225209969647,38851481.80952752,17497592.879437182
304,2021-07-15 00:00:00+00:00,1.0609036292751446,40512703.29090429,32977591.631581407
305,2021-07-16 00:00:00+00:00,1.1656445299398874,48656343.06572547,79291477.86979356
306,2021-07-17 00:00:00+00:00,1.1156416972541718,44424275.42783464,36137218.84305303
307,2021-07-18 00:00:00+00:00,1.107895108545525,44426825.90812757,27783937.62390657
308,2021-07-19 00:00:00+00:00,1.128447873619491,45552675.70910766,23196651.72305397
309,2021-07-20 00:00:00+00:00,1.095443848400521,43326321.08528318,14531069.15537391
310,2021-07-21 00:00:00+00:00,1.07361722159366,41711509.74003986,23094143.96770285
311,2021-07-22 00:00:00+00:00,1.0996926557041722,43351231.545377046,22444514.858730327
312,2021-07-23 00:00:00+00:00,1.1145220166322858,44352237.06578148,22694352.007225662
